Emissor;Tipo;Numero;Titulo;Data;Link;Gabarito
RECEITA FEDERAL;Portaria;5885;Portaria PGFN nº 5885, de 30 de junho de 2022;30/06/2022;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=124718;1
RECEITA FEDERAL;Portaria;5960;Portaria Carf nº 5960, de 04 de julho de 2022;06/07/2022;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=124831;1
RECEITA FEDERAL;Portaria;5;Portaria Ascif nº 5, de 06 de julho de 2022;07/07/2022;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=124840;0
RECEITA FEDERAL;Portaria;199;Portaria RFB nº 199, de 13 de julho de 2022;15/07/2022;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=124979;1
RECEITA FEDERAL;Instrução Normativa;2094;Instrução Normativa RFB nº 2094, de 15 de julho de 2022;18/07/2022;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=125060;1
RECEITA FEDERAL;Portaria;82;Portaria Corat nº 82, de 28 de julho de 2022;29/07/2022;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=125243;1
RECEITA FEDERAL;Portaria;59;Portaria Cofis nº 59, de 25 de julho de 2022;03/08/2022;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=125321;1
RECEITA FEDERAL;Ato Declaratório Executivo;2;Ato Declaratório Executivo Cocad nº 2, de 03 de agosto de 2022;05/08/2022;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=125377;1
RECEITA FEDERAL;Despacho;378;Despacho PGFN nº 378, de 25 de agosto de 2022;30/08/2022;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=125811;1
RECEITA FEDERAL;Portaria;84;Portaria Corat nº 84, de 31 de agosto de 2022;01/09/2022;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=125832;1
RECEITA FEDERAL;Portaria;86;Portaria Corat nº 86, de 12 de setembro de 2022;13/09/2022;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=126059;1
RECEITA FEDERAL;Instrução Normativa;2120;Instrução Normativa RFB nº 2120, de 12 de dezembro de 2022;14/12/2022;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=127734;1
RECEITA FEDERAL;Portaria;265;Portaria RFB nº 265, de 15 de dezembro de 2022;15/12/2022;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=127818;1
RECEITA FEDERAL;Portaria;6;Portaria Ascif nº 6, de 15 de dezembro de 2022;19/12/2022;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=127822;1
RECEITA FEDERAL;Instrução Normativa;2121;Instrução Normativa RFB nº 2121, de 15 de dezembro de 2022;20/12/2022;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=127905;1
RECEITA FEDERAL;Solução de Divergência;1;Solução de Divergência Cosit nº 1, de 15 de dezembro de 2022;21/12/2022;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=127917;1
RECEITA FEDERAL;Solução de Consulta;63;Solução de Consulta Cosit nº 63, de 19 de dezembro de 2022;27/12/2022;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=128017;1
RECEITA FEDERAL;Instrução Normativa;2125;Instrução Normativa RFB nº 2125, de 29 de dezembro de 2022;30/12/2022;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=128082;1
RECEITA FEDERAL;Portaria;115;Portaria Coana nº 115, de 09 de janeiro de 2023;10/01/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=128297;0
RECEITA FEDERAL;Nota;65;Nota Codar nº 65, de 28 de dezembro de 2022;10/01/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=128344;1
RECEITA FEDERAL;Portaria;99;Portaria Corat nº 99, de 20 de janeiro de 2023;24/01/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=128486;1
RECEITA FEDERAL;Instrução Normativa;2128;Instrução Normativa RFB nº 2128, de 23 de janeiro de 2023;26/01/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=128528;1
RECEITA FEDERAL;Instrução Normativa;2130;Instrução Normativa RFB nº 2130, de 31 de janeiro de 2023;01/02/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=128624;1
RECEITA FEDERAL;Instrução Normativa;2132;Instrução Normativa RFB nº 2132, de 17 de fevereiro de 2023;24/02/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=129187;1
RECEITA FEDERAL;Instrução Normativa;2133;Instrução Normativa RFB nº 2133, de 27 de fevereiro de 2023;01/03/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=129220;1
RECEITA FEDERAL;Instrução Normativa;2137;Instrução Normativa RFB nº 2137, de 21 de março de 2023;24/03/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=129699;0
RECEITA FEDERAL;Instrução Normativa;2139;Instrução Normativa RFB nº 2139, de 30 de março de 2023;31/03/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=129841;0
RECEITA FEDERAL;Portaria;290;Portaria SRRF01 nº 290, de 31 de março de 2023;05/04/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=129927;0
RECEITA FEDERAL;Portaria;175;Portaria DRF/FSA nº 175, de 17 de abril de 2023;18/04/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=130204;0
RECEITA FEDERAL;Instrução Normativa;2147;Instrução Normativa RFB nº 2147, de 30 de junho de 2023;30/06/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=131767;1
RECEITA FEDERAL;Instrução Normativa;2149;Instrução Normativa RFB nº 2149, de 05 de julho de 2023;06/07/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=131839;0
RECEITA FEDERAL;Instrução Normativa;2152;Instrução Normativa RFB nº 2152, de 14 de julho de 2023;18/07/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=132085;1
RECEITA FEDERAL;Solução De Divergência;1;Solução de Divergência Cosit nº 1, de 14 de julho de 2023;21/07/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=132169;0
RECEITA FEDERAL;Portaria;819;Portaria PGFN nº 819, de 27 de julho de 2023;31/07/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=132390;1
RECEITA FEDERAL;Instrução Normativa;2155;Instrução Normativa RFB nº 2155, de 04 de agosto de 2023;08/08/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=132541;0
RECEITA FEDERAL;Resolução;173;Resolução CGSN nº 173, de 08 de agosto de 2023;09/08/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=132603;0
RECEITA FEDERAL;Portaria Conjunta;44;Portaria Conjunta RFB / MPS / MTE nº 44, de 11 de agosto de 2023;17/08/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=132735;1
RECEITA FEDERAL;Instrução Normativa;2159;Instrução Normativa RFB nº 2159, de 17 de agosto de 2023;18/08/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=132757;0
RECEITA FEDERAL;Instrução Normativa;2162;Instrução Normativa RFB nº 2162, de 04 de outubro de 2023;06/10/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=133898;1
RECEITA FEDERAL;Instrução Normativa;2163;Instrução Normativa RFB nº 2163, de 10 de outubro de 2023;11/10/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=133987;1
RECEITA FEDERAL;Instrução Normativa;2164;Instrução Normativa RFB nº 2164, de 25 de outubro de 2023;27/10/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=134324;1
RECEITA FEDERAL;Portaria;372;Portaria RFB nº 372, de 26 de outubro de 2023;31/10/2023;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=134388;0
RECEITA FEDERAL;Portaria;43;Portaria Suara nº 43, de 15 de janeiro de 2024;17/01/2024;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=135693;1
RECEITA FEDERAL;Instrução Normativa;2174;Instrução Normativa RFB nº 2174, de 14 de fevereiro de 2024;16/02/2024;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=136038;1
RECEITA FEDERAL;Portaria;45;Portaria Codar nº 45, de 18 de março de 2024;20/03/2024;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=136730;1
RECEITA FEDERAL;Instrucao Normativa;2247/2025;Instrução Normativa RFB nº 2247, de 15 de janeiro de 2025;15/01/2025;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=142436;1
RECEITA FEDERAL;Instrucao Normativa;2249/2025;Instrução Normativa RFB nº 2249, de 06 de fevereiro de 2025;06/02/2025;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=142684;1
RECEITA FEDERAL;Instrucao Normativa;2248/2025;Instrução Normativa RFB nº 2248, de 05 de fevereiro de 2025;05/02/2025;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=142687;1
RECEITA FEDERAL;Instrucao Normativa;2250/2025;Instrução Normativa RFB nº 2250, de 07 de fevereiro de 2025;07/02/2025;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=142697;1
RECEITA FEDERAL;Instrucao Normativa;2251/2025;Instrução Normativa RFB nº 2251, de 13 de fevereiro de 2025;13/02/2025;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=142776;0
RECEITA FEDERAL;Instrucao Normativa Conjunta;1/2025;Instrução Normativa Conjunta RFBPrevicSusep nº 1, de 04 de fevereiro de 2025;04/02/2025;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=142884;1
RECEITA FEDERAL;Instrucao Normativa;2253/2025;Instrução Normativa RFB nº 2253, de 21 de fevereiro de 2025;21/02/2025;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=143007;1
RECEITA FEDERAL;Instrucao Normativa;2252/2025;Instrução Normativa RFB nº 2252, de 21 de fevereiro de 2025;21/02/2025;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=143228;1
RECEITA FEDERAL;Instrucao Normativa;2255/2025;Instrução Normativa RFB nº 2255, de 11 de março de 2025;11/03/2025;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=143233;1
RECEITA FEDERAL;Instrucao Normativa;2254/2025;Instrução Normativa RFB nº 2254, de 11 de março de 2025;11/03/2025;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=143287;1
RECEITA FEDERAL;Instrucao Normativa;2256/2025;Instrução Normativa RFB nº 2256, de 13 de março de 2025;13/03/2025;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=143288;0
RECEITA FEDERAL;Instrucao Normativa;2257/2025;Instrução Normativa RFB nº 2257, de 18 de março de 2025;18/03/2025;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=143374;1
RECEITA FEDERAL;Instrucao Normativa;2260/2025;Instrução Normativa RFB nº 2260, de 24 de março de 2025;24/03/2025;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=143444;0
RECEITA FEDERAL;Instrucao Normativa;2259/2025;Instrução Normativa RFB nº 2259, de 24 de março de 2025;24/03/2025;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=143464;1
RECEITA FEDERAL;Resolucao;5/2025;Resolução CGNFS-E nº 5, de 28 de março de 2025;28/03/2025;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=143524;0
RECEITA FEDERAL;Instrucao Normativa;2261/2025;Instrução Normativa RFB nº 2261, de 28 de março de 2025;28/03/2025;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?idAto=143536;1
RECEITA FEDERAL;Ato Declaratório Executivo;17;Ato Declaratório Executivo Cofis nº 17, de 30 de abril de 2019;03/05/2019;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=100536;1
RECEITA FEDERAL;Solução de Consulta;7018;Solução de Consulta Disit/SRRF07 nº 7018, de 21 de março de 2019;06/05/2019;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=100563;1
RECEITA FEDERAL;Instrução Normativa;1888;Instrução Normativa RFB nº 1888, de 03 de maio de 2019;07/05/2019;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=100592;1
RECEITA FEDERAL;Instrução Normativa;1889;Instrução Normativa RFB nº 1889, de 06 de maio de 2019;08/05/2019;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=100600;1
RECEITA FEDERAL;Portaria;892;Portaria RFB nº 892, de 14 de maio de 2019;16/05/2019;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=100773;1
RECEITA FEDERAL;Portaria;300;Portaria ME nº 300, de 13 de junho de 2019;14/06/2019;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=101540;1
RECEITA FEDERAL;Portaria;716;Portaria SEPRT nº 716, de 04 de julho de 2019;05/07/2019;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=102153;1
RECEITA FEDERAL;Solução de Consulta;231;Solução de Consulta Cosit nº 231, de 15 de julho de 2019;24/07/2019;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=102463;0
RECEITA FEDERAL;Solução de Consulta;10007;Solução de Consulta Disit/SRRF10 nº 10007, de 13 de junho de 2019;12/08/2019;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=102861;1
RECEITA FEDERAL;Solução de Consulta;10008;Solução de Consulta Disit/SRRF10 nº 10008, de 13 de junho de 2019;12/08/2019;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=102862;1
RECEITA FEDERAL;Ato Declaratório Executivo;73;Ato Declaratório Executivo Cofis nº 73, de 19 de dezembro de 2019;23/12/2019;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=105688;1
RECEITA FEDERAL;Solução de Consulta;4003;Solução de Consulta Disit/SRRF04 nº 4003, de 13 de fevereiro de 2020;17/02/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=106926;1
RECEITA FEDERAL;Portaria;58;Portaria ME nº 58, de 18 de fevereiro de 2020;19/02/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=107015;1
RECEITA FEDERAL;Instrução Normativa;1924;Instrução Normativa RFB nº 1924, de 19 de fevereiro de 2020;20/02/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=107054;1
RECEITA FEDERAL;Instrução Normativa;1925;Instrução Normativa RFB nº 1925, de 19 de fevereiro de 2020;20/02/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=107055;1
RECEITA FEDERAL;Ato Declaratório Executivo;6;Ato Declaratório Executivo Cocad nº 6, de 04 de março de 2020;06/03/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=107445;0
RECEITA FEDERAL;Solução de Consulta;11;Solução de Consulta Cosit nº 11, de 04 de março de 2020;09/03/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=107511;1
RECEITA FEDERAL;Solução de Consulta;99001;Solução de Consulta Cosit nº 99001, de 05 de março de 2020;09/03/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=107512;1
RECEITA FEDERAL;Solução de Consulta;6002;Solução de Consulta Disit/SRRF06 nº 6002, de 04 de março de 2020;10/03/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=107530;1
RECEITA FEDERAL;Ato Declaratório Executivo;6;Ato Declaratório Executivo Cocad nº 6, de 04 de março de 2020;10/03/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=107596;0
RECEITA FEDERAL;Solução de Consulta;99002;Solução de Consulta Cosit nº 99002, de 05 de março de 2020;12/03/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=107653;1
RECEITA FEDERAL;Consulta Pública;1;Consulta Pública Suana nº 1, de 12 de março de 2020;16/03/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=107743;0
RECEITA FEDERAL;Resolução;152;Resolução CGSN nº 152, de 18 de março de 2020;18/03/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=107839;1
RECEITA FEDERAL;Portaria;7821;Portaria PGFN nº 7821, de 18 de março de 2020;18/03/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=107842;1
RECEITA FEDERAL;Portaria;555;Portaria RFB / PGFN nº 555, de 23 de março de 2020;24/03/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=107944;1
RECEITA FEDERAL;Solução de Consulta;13;Solução de Consulta Cosit nº 13, de 17 de março de 2020;25/03/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=108040;1
RECEITA FEDERAL;Solução de Consulta;14;Solução de Consulta Cosit nº 14, de 17 de março de 2020;25/03/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=108041;1
RECEITA FEDERAL;Solução de Consulta;19;Solução de Consulta Cosit nº 19, de 18 de março de 2020;25/03/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=108045;1
RECEITA FEDERAL;Solução de Consulta;18;Solução de Consulta Cosit nº 18, de 18 de março de 2020;25/03/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=108047;1
RECEITA FEDERAL;Solução de Consulta;29;Solução de Consulta Cosit nº 29, de 25 de março de 2020;31/03/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=108211;1
RECEITA FEDERAL;Solução de Consulta;21;Solução de Consulta Cosit nº 21, de 23 de março de 2020;01/04/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=108240;1
RECEITA FEDERAL;Solução de Consulta;22;Solução de Consulta Cosit nº 22, de 23 de março de 2020;01/04/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=108241;1
RECEITA FEDERAL;Solução de Consulta;12;Solução de Consulta Cosit nº 12, de 17 de março de 2020;02/04/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=108293;1
RECEITA FEDERAL;Solução de Consulta;34;Solução de Consulta Cosit nº 34, de 30 de março de 2020;02/04/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=108295;1
RECEITA FEDERAL;Solução de Consulta;25;Solução de Consulta Cosit nº 25, de 23 de março de 2020;02/04/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=108297;1
RECEITA FEDERAL;Solução de Consulta;39;Solução de Consulta Cosit nº 39, de 31 de março de 2020;02/04/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=108301;1
RECEITA FEDERAL;Instrução Normativa;1932;Instrução Normativa RFB nº 1932, de 03 de abril de 2020;03/04/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=108391;1
RECEITA FEDERAL;Portaria;139;Portaria ME nº 139, de 03 de abril de 2020;03/04/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=108392;1
RECEITA FEDERAL;Portaria;150;Portaria ME nº 150, de 07 de abril de 2020;08/04/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=108432;1
RECEITA FEDERAL;Ato Declaratório Executivo;14;Ato Declaratório Executivo Codac nº 14, de 13 de abril de 2020;15/04/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=108602;1
RECEITA FEDERAL;Ato Declaratório Executivo;15;Ato Declaratório Executivo Codac nº 15, de 17 de abril de 2020;22/04/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=108741;1
RECEITA FEDERAL;Instrução Normativa;1942;Instrução Normativa RFB nº 1942, de 27 de abril de 2020;28/04/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=108867;1
RECEITA FEDERAL;Solução de Consulta;7002;Solução de Consulta Disit/SRRF07 nº 7002, de 22 de abril de 2020;28/04/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=108877;1
RECEITA FEDERAL;Instrução Normativa;1950;Instrução Normativa RFB nº 1950, de 12 de maio de 2020;13/05/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=109292;1
RECEITA FEDERAL;Instrução Normativa;1952;Instrução Normativa RFB nº 1952, de 12 de maio de 2020;13/05/2020;http://normas.receita.fazenda.gov.br/sijut2consulta/link.action?visao=anotado&idAto=109294;1
